compound,moa_fine,source,comp1,comp2,comp3,comp4,comp5,comp6
Erdafitinib,Other TK inhibitor,training,0.7044716776060823,5.543054400738252,-2.0048667225593433,-3.9932424230375294,-1.277807570163264,-0.4613673056011573
Gallic acid,Cyclooxygenase inhibitor,training,1.222799113346225,0.4849089468319222,0.22070382836031027,-0.47812146627520113,2.6906790161977896,-2.8008861961999783
Glasdegib,Sonic inhibitor,training,0.7223616301861333,-0.17880043461688344,0.8750840269313125,-1.4365325273171132,2.5136501238260713,-1.528875579748489
Idoxuridine,DNA synthesis/repair inhibitor,training,-1.9806043928281887,1.5330451050506624,0.4832851410647449,0.5061272516521826,1.2639838002236143,-2.6837588215714203
Infigratinib,Other TK inhibitor,training,1.9610543562075737,1.0231792684398475,-0.5626980497032471,-0.5912619836767293,-2.0237255943396555,5.622400192825839
Ipatasertib,PI3K/AKT inhibitor,training,1.093191547247071,-0.9275015829710054,0.3994834700907707,-1.0349208108705132,-0.7130830237264089,-0.1945782973307523
Irinotecan,DNA synthesis/repair inhibitor,training,-2.980910912456088,2.447571080754983,-0.5333569890578606,2.404655416627444,-0.9639692462665158,2.004041934342676
LY-2584702 (tosylate salt),MTOR inhibitor,training,2.250138719004394,0.7372626201337573,1.0515520542061039,-0.5253226623633545,1.8600236862759223,-2.7352642329559127
Larotrectinib sulfate,Other TK inhibitor,training,1.5074358353283708,0.6930013140215328,0.5345882101096319,-0.7156036609243931,2.5012130715393974,0.3632975811176401
Mebendazole,Microtubule inhibitor,training,-4.593362611857568,-3.568695978062012,-3.0185441778211475,0.13266662257277057,4.248216669352197,-1.25680247618209
Methotrexate,DNA synthesis/repair inhibitor,training,-1.6718996913042437,1.1085414488240901,0.51611030616898,1.1703617893460363,0.9138345907327879,2.1451203253627087
OTS514,Other MAPK inhibitor,training,0.7376258357033998,1.0311229379639006,-1.6852088600505972,3.713158765372804,-2.6900715909803212,3.36642944830311
PF-06260933,Other MAPK inhibitor,training,1.5165902844062962,1.2851841149579373,-0.8963888908764017,-0.43010557770896607,0.6175014289079875,1.0466798733669689
PH-797804,Other MAPK inhibitor,training,-0.7821098103544585,0.03957242025776789,0.24386272483545202,0.9368553800639816,0.5143989006370038,1.4666381146414456
Paclitaxel,Microtubule inhibitor,training,-0.4495998776926689,-7.569115050900708,-3.0743979118784313,0.11121822890122611,2.9199351914490945,2.4899387538873574
Pemetrexed,DNA synthesis/repair inhibitor,training,-0.41322322966558295,1.6245453586613712,0.21635844472416246,0.40522116173568085,2.101269249121231,-1.2538401187329689
Ralimetinib dimesylate,Other MAPK inhibitor,training,4.203708756106399,2.546247420305082,-2.2462754590573994,-0.31320070883362383,-0.09713814515710388,2.8128273187214132
Raltitrexed,DNA synthesis/repair inhibitor,training,-2.5138892946466433,1.0294823834801725,1.802946839380444,0.12342212611963994,0.7069165947416007,-0.6132720879763877
Rapamycin,MTOR inhibitor,training,-0.4505619891275236,-1.7003277580814078,1.0859904693048519,-1.3037408359956364,1.5342935388528314,-3.3249273527622627
Ribociclib,CDK inhibitor,training,-1.6375567789627474,2.552492635482007,0.12417944258642398,1.1831053030263272,-0.7240079913605737,-4.858487481905793
Rucaparib (phosphate),DNA synthesis/repair inhibitor,training,-0.6266154416264967,1.526281966789657,0.11992962454868862,0.13667232419761427,1.5228076435296316,1.2570076855768502
Sapanisertib,MTOR inhibitor,training,1.9353689209740954,-3.485564726433103,0.5616156651295227,-1.0908951023792952,-4.960458509412578,-4.476126677706995
