compound,moa_fine,source,comp1,comp2,comp3,comp4,comp5,comp6
Mozavaptan,unclear,projected,-6.279195898338115,-2.574017063378654,-0.3946802189891884,-1.565883289314097,0.4709980178843695,-2.95509865068951
Nevirapine,unclear,projected,-5.82475674398767,-1.8139070633255598,0.8659194603397676,0.9750312402640062,0.7111148317260108,1.171499163560601
Olanzapine,unclear,projected,-3.8001979125835166,2.0168789481453056,0.7233091455965277,0.49572813083006384,-0.012491734817549513,0.004809645451561685
Omeprazole,unclear,projected,-3.0978569856446,1.2909254806962853,1.2943250271806466,2.21254701796723,-0.23244675565013598,0.5611765650858106
Orlistat,unclear,projected,-6.441743843266985,0.9310933502989662,-0.5789751779257579,0.05740354000649775,-0.0246730275813247,0.41344484371780077
Pentagastrin,unclear,projected,-3.091238224753889,1.0272194548142384,0.9167090246873854,-1.402893808747852,0.5231234272626654,-0.16100492929475874
Pentamidine (isethionate),unclear,projected,-2.949267522847069,1.6762315234949845,0.5099186738477581,0.1546463182760315,0.2680877216911921,-0.18093101806673278
Pimozide,unclear,projected,-8.842862746462886,0.656605521562184,0.6654477216659107,-2.48585293621797,-0.5814588179431356,-6.314260226767874
Posaconazole,unclear,projected,-5.570514729297648,-0.2533073506091171,-2.0697043875267314,0.92693961067056585,-0.49214179011605025,0.1225776198551454
Pravastatin (sodium),unclear,projected,-6.078682945966891,1.3052342735411306,0.9252247210059928,1.7000347235180764,-1.1071850138543404,0.7622946190163123
Relugolix,unclear,projected,-4.359740274314924,2.124046703677218,0.9700121208374102,-0.014884218125948626,0.4417575031601002,0.09521710829885364
Ritonavir,unclear,projected,-6.08270528748882,1.206236941843693,1.0226492022066118,0.2712126810968044,0.6182391701773854,0.04467645557200008
Rosiglitazone,unclear,projected,-7.089461974415724,-0.6917515393510425,0.2304016245489293,-1.8174338065393358,0.26609140511630974,0.7916006309280889
Silodosin,unclear,projected,-6.428976946814384,-1.081847650512565,0.867004449249565,-2.3641477053629596,-0.1664248615068972,1.0186351163348055
Sulfisoxazole,unclear,projected,-5.170325831274379,1.3823088555591336,0.8841624919558512,0.16121610003280806,-0.05148762381084757,0.5066901568050874
Tadalafil,unclear,projected,-7.616525928705541,-3.0677402747371123,-0.6211479003399774,-3.479470837221222,0.14941878726259988,0.8998947910985173
Terfenadine,unclear,projected,-5.4732312107523935,1.1997156335904187,0.47804602894363335,0.14496408973331046,-0.0999634594691641,0.22602312407182532
Tolcapone,unclear,projected,-5.1083630695296725,1.081607595018804,0.4264992516262747,0.3673278599637692,1.0558337168429914,0.14325641776288606
Tranilast,unclear,projected,-6.62597418174814,-1.3278567524677043,-0.9909763124712311,-2.4106767850734894,0.2100185479074443,-2.5941084300996713
Triclosan,unclear,projected,-5.322391906357477,1.8890137226404928,0.6568437583987448,0.33044466104187087,-0.5590077944919335,0.6990397069557811
Voriconazole,unclear,projected,-4.3344517628988735,0.3000855932114146,0.5893619020167149,1.1004215849146475,0.1016374605020835,0.8321310791238655
Vortioxetine,unclear,projected,-6.736633383135753,-0.5239320143357935,0.28874528429353347,0.3344461927334045,-0.8404404179891475,0.30614549182669426
Zileuton,unclear,projected,-3.680245455090764,-0.49537136730742837,1.2422662522433796,0.8868302537083623,-0.8106904598362731,0.523953865053202
venetoclax,unclear,projected,4.58598406411792,0.7582767466134628,-0.40887926441058314,0.44991956521198234,0.09066504101659596,0.35215021718034617
